entry_hour,trades,net_pnl_cents,mean_pnl_cents,win_rate,timeframe,filter_preset,segment,experiment_name
17,7,-38.5514415356738,-5.507348790810544,0.5714285714285714,M5,balanced,IS,volume_only
18,2,35.73017328259084,17.86508664129542,1.0,M5,balanced,IS,volume_only
19,2,-88.37701688456946,-44.18850844228473,0.0,M5,balanced,IS,volume_only
20,6,-211.85160277513205,-35.30860046252201,0.0,M5,balanced,IS,volume_only
2,8,-66.29313969432587,-8.286642461790734,0.375,M5,balanced,IS,atr_only
3,10,-141.3732389996767,-14.137323899967669,0.3,M5,balanced,IS,atr_only
4,4,20.146517651096474,5.0366294127741185,0.5,M5,balanced,IS,atr_only
5,8,42.36401373168974,5.295501716461217,0.75,M5,balanced,IS,atr_only
6,1,8.318019395660485,8.318019395660485,1.0,M5,balanced,IS,atr_only
7,2,14.731948138942244,7.365974069471122,1.0,M5,balanced,IS,atr_only
8,13,54.06234485718869,4.158641912091438,0.6923076923076923,M5,balanced,IS,atr_only
9,10,-155.40597281645205,-15.540597281645205,0.2,M5,balanced,IS,atr_only
10,4,-106.82812194392682,-26.707030485981704,0.0,M5,balanced,IS,atr_only
11,8,-13.759571033388056,-1.719946379173507,0.625,M5,balanced,IS,atr_only
12,10,-14.267000377913064,-1.4267000377913064,0.6,M5,balanced,IS,atr_only
13,23,19.996240887976455,0.8694017777381068,0.6086956521739131,M5,balanced,IS,atr_only
14,4,20.35049100148626,5.087622750371565,0.75,M5,balanced,IS,atr_only
17,14,5.535115951115586,0.3953654250796847,0.6428571428571429,M5,balanced,IS,atr_only
18,12,-236.06947369348745,-19.672456141123956,0.25,M5,balanced,IS,atr_only
19,10,12.64288022785422,1.264288022785422,0.6,M5,balanced,IS,atr_only
21,1,10.748650102091233,10.748650102091233,1.0,M5,balanced,IS,atr_only
0,2,7.053584792729453,3.5267923963647263,0.5,M5,balanced,IS,adx_only
2,1,-11.406413369818438,-11.406413369818438,0.0,M5,balanced,IS,adx_only
3,1,11.444681053335444,11.444681053335444,1.0,M5,balanced,IS,adx_only
4,2,-68.39848595674084,-34.19924297837042,0.0,M5,balanced,IS,adx_only
5,5,18.569127538689827,3.7138255077379654,0.4,M5,balanced,IS,adx_only
6,7,-0.36933541677626636,-0.05276220239660948,0.2857142857142857,M5,balanced,IS,adx_only
7,1,8.58361235778375,8.58361235778375,1.0,M5,balanced,IS,adx_only
8,2,14.419984775863668,7.209992387931834,0.5,M5,balanced,IS,adx_only
10,2,-64.78562919162869,-32.39281459581434,0.0,M5,balanced,IS,adx_only
11,4,-34.47449148396572,-8.61862287099143,0.25,M5,balanced,IS,adx_only
12,2,15.343288080466664,7.671644040233332,0.5,M5,balanced,IS,adx_only
13,13,-233.2327141855103,-17.940978014270023,0.0,M5,balanced,IS,adx_only
14,4,44.124741608957265,11.031185402239316,0.75,M5,balanced,IS,adx_only
17,4,-176.45758538152222,-44.114396345380555,0.0,M5,balanced,IS,adx_only
18,4,33.47656657832886,8.369141644582214,0.5,M5,balanced,IS,adx_only
19,2,-88.37701688456946,-44.18850844228473,0.0,M5,balanced,IS,adx_only
22,2,2.9023535954411273,1.4511767977205636,0.5,M5,balanced,IS,adx_only
3,7,11.552838860957308,1.6504055515653298,0.5714285714285714,M5,balanced,IS,volume_atr
4,6,-18.446733158266397,-3.074455526377733,0.16666666666666666,M5,balanced,IS,volume_atr
5,5,-74.7313342201187,-14.94626684402374,0.0,M5,balanced,IS,volume_atr
6,1,-6.495437258217862,-6.495437258217862,0.0,M5,balanced,IS,volume_atr
7,4,-26.94616895701074,-6.736542239252685,0.0,M5,balanced,IS,volume_atr
8,2,1.5109964739303905,0.7554982369651952,0.5,M5,balanced,IS,volume_atr
9,7,-58.62167015334762,-8.374524307621089,0.0,M5,balanced,IS,volume_atr
10,18,-45.95210010599203,-2.5528944503328908,0.3333333333333333,M5,balanced,IS,volume_atr
11,3,-5.711867821105443,-1.903955940368481,0.3333333333333333,M5,balanced,IS,volume_atr
12,7,-109.74534743423192,-15.677906776318846,0.0,M5,balanced,IS,volume_atr
13,27,-170.39897693132843,-6.311073219678831,0.14814814814814814,M5,balanced,IS,volume_atr
14,7,-25.17367248156006,-3.5962389259371514,0.2857142857142857,M5,balanced,IS,volume_atr
17,10,-20.708396598288346,-2.0708396598288346,0.6,M5,balanced,IS,volume_atr
18,8,33541.91377319307,4192.7392216491335,0.625,M5,balanced,IS,volume_atr
19,2,-17.92143320388277,-8.960716601941385,0.0,M5,balanced,IS,volume_atr
21,3,-9.202380933766108,-3.067460311255369,0.3333333333333333,M5,balanced,IS,volume_atr
3,2,-62.30106474001332,-31.15053237000666,0.0,M5,balanced,IS,adaptive_quality
7,2,-50.62625561002278,-25.31312780501139,0.0,M5,balanced,IS,adaptive_quality
8,2,14.419984775863668,7.209992387931834,0.5,M5,balanced,IS,adaptive_quality
10,2,-64.78562919162869,-32.39281459581434,0.0,M5,balanced,IS,adaptive_quality
11,2,21.41566287416481,10.707831437082405,0.5,M5,balanced,IS,adaptive_quality
13,11,-189.18430351279767,-17.19857304661797,0.0,M5,balanced,IS,adaptive_quality
14,4,-45.09293932850596,-11.27323483212649,0.25,M5,balanced,IS,adaptive_quality
17,4,-176.45758538152222,-44.114396345380555,0.0,M5,balanced,IS,adaptive_quality
18,4,33.390683002648984,8.347670750662246,0.5,M5,balanced,IS,adaptive_quality
7,2,-50.62625561002278,-25.31312780501139,0.0,M5,balanced,IS,session_plus_adaptive
8,2,14.419984775863668,7.209992387931834,0.5,M5,balanced,IS,session_plus_adaptive
10,2,-64.78562919162869,-32.39281459581434,0.0,M5,balanced,IS,session_plus_adaptive
11,2,21.41566287416481,10.707831437082405,0.5,M5,balanced,IS,session_plus_adaptive
13,11,-189.18430351279767,-17.19857304661797,0.0,M5,balanced,IS,session_plus_adaptive
14,6,-33.685921088967916,-5.614320181494652,0.3333333333333333,M5,balanced,IS,session_plus_adaptive
17,6,-272.81485987336055,-45.469143312226755,0.0,M5,balanced,IS,session_plus_adaptive
18,4,33.390683002648984,8.347670750662246,0.5,M5,balanced,IS,session_plus_adaptive
0,12,-442.5102566966234,-36.875854724718614,0.16666666666666666,M5,balanced,OOS,baseline_all_day
1,188,187.65663984860112,0.9981736162159633,0.4521276595744681,M5,balanced,OOS,baseline_all_day
2,222,13515.228909531816,60.87940950239557,0.44144144144144143,M5,balanced,OOS,baseline_all_day
3,235,466.8972787293751,1.9867969307632982,0.4851063829787234,M5,balanced,OOS,baseline_all_day
4,235,899.4661198895392,3.827515403785273,0.5063829787234042,M5,balanced,OOS,baseline_all_day
5,242,3167.531112270499,13.088971538307847,0.5702479338842975,M5,balanced,OOS,baseline_all_day
6,204,1102.3848219722731,5.403847166530751,0.5245098039215687,M5,balanced,OOS,baseline_all_day
7,217,1000.9383168569184,4.6126189716908685,0.5253456221198156,M5,balanced,OOS,baseline_all_day
8,193,523.0762906791006,2.7102398480782415,0.49222797927461137,M5,balanced,OOS,baseline_all_day
9,195,1259.3772597336374,6.458344921710961,0.5538461538461539,M5,balanced,OOS,baseline_all_day
10,206,825.0450317741161,4.005072969777262,0.5194174757281553,M5,balanced,OOS,baseline_all_day
11,204,884.310007001468,4.334852975497392,0.4803921568627451,M5,balanced,OOS,baseline_all_day
12,202,417.53457412009084,2.0670028421786677,0.48514851485148514,M5,balanced,OOS,baseline_all_day
13,179,711.8951191467477,3.977067704730434,0.5307262569832403,M5,balanced,OOS,baseline_all_day
14,209,432.45349859248563,2.069155495657826,0.4784688995215311,M5,balanced,OOS,baseline_all_day
15,201,552.2768924559568,2.7476462311241634,0.5074626865671642,M5,balanced,OOS,baseline_all_day
16,114,998.0980835251466,8.755246346711813,0.543859649122807,M5,balanced,OOS,baseline_all_day
17,50,296.0185255633223,5.920370511266446,0.48,M5,balanced,OOS,baseline_all_day
18,78,1103.0834745511038,14.142095827578254,0.5897435897435898,M5,balanced,OOS,baseline_all_day
19,162,1062.669350781025,6.5596873505001545,0.5185185185185185,M5,balanced,OOS,baseline_all_day
20,237,2481.081447889501,10.468698092360762,0.5569620253164557,M5,balanced,OOS,baseline_all_day
21,208,-168.91367623631595,-0.8120849819053652,0.4519230769230769,M5,balanced,OOS,baseline_all_day
22,222,-170.07330597534747,-0.7660959728619255,0.47297297297297297,M5,balanced,OOS,baseline_all_day
23,168,-27.659225679344672,-0.16463824809133734,0.4523809523809524,M5,balanced,OOS,baseline_all_day
7,222,13791.163332571696,62.12235735392656,0.5225225225225225,M5,balanced,OOS,session_only
8,196,378.8896050686526,1.933110229942105,0.4897959183673469,M5,balanced,OOS,session_only
9,201,1258.7225706541903,6.26230134653826,0.5472636815920398,M5,balanced,OOS,session_only
10,206,698.9396320475316,3.3929108351821924,0.5145631067961165,M5,balanced,OOS,session_only
11,203,841.8001112320962,4.146798577498011,0.47783251231527096,M5,balanced,OOS,session_only
12,204,647.1722738998415,3.172413107352164,0.4950980392156863,M5,balanced,OOS,session_only
13,177,453.8452987396522,2.5640977329923853,0.5084745762711864,M5,balanced,OOS,session_only
14,211,464.5618081491466,2.201714730564676,0.4786729857819905,M5,balanced,OOS,session_only
15,202,568.3956989987655,2.813840094053295,0.504950495049505,M5,balanced,OOS,session_only
16,116,996.553888370272,8.590981796295448,0.5431034482758621,M5,balanced,OOS,session_only
17,52,339.3718647438254,6.526382014304335,0.4807692307692308,M5,balanced,OOS,session_only
18,79,1132.663727787367,14.33751554161224,0.5949367088607594,M5,balanced,OOS,session_only
19,164,1151.7036037075104,7.022582949436039,0.5182926829268293,M5,balanced,OOS,session_only
20,238,2480.0898858397886,10.420545738822641,0.5546218487394958,M5,balanced,OOS,session_only
0,3,-229.92133986761473,-76.64044662253825,0.0,M5,balanced,OOS,volume_only
1,15,-203.19461004793084,-13.546307336528722,0.26666666666666666,M5,balanced,OOS,volume_only
2,55,168.0239723943214,3.0549813162603887,0.4909090909090909,M5,balanced,OOS,volume_only
3,174,-69.83638587392306,-0.401358539505305,0.45977011494252873,M5,balanced,OOS,volume_only
4,198,13874.628084659316,70.07387921545109,0.5202020202020202,M5,balanced,OOS,volume_only
5,136,2844.436820421597,20.914976620747037,0.6102941176470589,M5,balanced,OOS,volume_only
6,46,-17.855021753412075,-0.38815264681330597,0.4782608695652174,M5,balanced,OOS,volume_only
7,71,-155.78960474458654,-2.194219785135022,0.4084507042253521,M5,balanced,OOS,volume_only
8,115,263.52202360683805,2.291495857450766,0.4782608695652174,M5,balanced,OOS,volume_only
9,118,845.1120710740543,7.161966704017409,0.5508474576271186,M5,balanced,OOS,volume_only
10,139,451.89628438744876,3.251052405665099,0.49640287769784175,M5,balanced,OOS,volume_only
11,106,431.8145370136608,4.073722047298687,0.4811320754716981,M5,balanced,OOS,volume_only
12,97,152.89533625322292,1.5762405799301331,0.4536082474226804,M5,balanced,OOS,volume_only
13,97,40.12568584241308,0.413666864354774,0.4948453608247423,M5,balanced,OOS,volume_only
14,139,255.93449962162595,1.8412553929613378,0.4748201438848921,M5,balanced,OOS,volume_only
15,173,297.5438675178066,1.7199067486578414,0.49710982658959535,M5,balanced,OOS,volume_only
16,105,728.0217766478836,6.9335407299798435,0.5333333333333333,M5,balanced,OOS,volume_only
17,48,289.9840332664098,6.041334026383538,0.4791666666666667,M5,balanced,OOS,volume_only
18,64,824.9921638515389,12.890502560180295,0.59375,M5,balanced,OOS,volume_only
19,114,871.7271601103948,7.646729474652586,0.5350877192982456,M5,balanced,OOS,volume_only
20,158,1464.221752399153,9.267226281007298,0.5443037974683544,M5,balanced,OOS,volume_only
21,143,-669.0480423633289,-4.678657638904398,0.43356643356643354,M5,balanced,OOS,volume_only
22,129,-349.8041547381945,-2.7116601142495695,0.4496124031007752,M5,balanced,OOS,volume_only
23,16,99.79833098092058,6.237395686307536,0.4375,M5,balanced,OOS,volume_only
0,6,-292.9510772658432,-48.8251795443072,0.16666666666666666,M5,balanced,OOS,atr_only
1,90,256.1167192997891,2.8457413255532122,0.43333333333333335,M5,balanced,OOS,atr_only
2,102,13547.86236558938,132.82218005479785,0.4803921568627451,M5,balanced,OOS,atr_only
3,180,709.4323982208516,3.9412911012269536,0.48333333333333334,M5,balanced,OOS,atr_only
4,228,1117.3420748242006,4.900623135193863,0.5219298245614035,M5,balanced,OOS,atr_only
5,213,3499.545238755145,16.429789853310538,0.596244131455399,M5,balanced,OOS,atr_only
6,163,1192.1382594153783,7.313731652855082,0.5521472392638037,M5,balanced,OOS,atr_only
7,115,375.2493821451844,3.2630381056102995,0.5217391304347826,M5,balanced,OOS,atr_only
8,116,-174.16403475446714,-1.5014140927109236,0.4482758620689655,M5,balanced,OOS,atr_only
9,145,1071.5503928425005,7.390002709258624,0.5655172413793104,M5,balanced,OOS,atr_only
10,186,996.1378242150749,5.355579700081048,0.532258064516129,M5,balanced,OOS,atr_only
11,182,637.7223825737201,3.5039691350204403,0.46703296703296704,M5,balanced,OOS,atr_only
12,164,463.7735889250416,2.827887737347815,0.4817073170731707,M5,balanced,OOS,atr_only
13,144,375.81875994613256,2.6098524996259207,0.5138888888888888,M5,balanced,OOS,atr_only
14,170,318.23880279150217,1.8719929575970715,0.47058823529411764,M5,balanced,OOS,atr_only
15,181,292.4300822015266,1.6156358132681028,0.5027624309392266,M5,balanced,OOS,atr_only
16,114,998.0980835251466,8.755246346711813,0.543859649122807,M5,balanced,OOS,atr_only
17,50,296.0185255633223,5.920370511266446,0.48,M5,balanced,OOS,atr_only
18,76,1088.9622865192632,14.328451138411358,0.5921052631578947,M5,balanced,OOS,atr_only
19,153,1160.3501969488389,7.583988215351888,0.5359477124183006,M5,balanced,OOS,atr_only
20,175,2372.1752429450135,13.555287102542934,0.5885714285714285,M5,balanced,OOS,atr_only
21,124,-233.67663447460473,-1.8844889876984252,0.4435483870967742,M5,balanced,OOS,atr_only
22,93,-386.7480560448257,-4.158581247793825,0.43010752688172044,M5,balanced,OOS,atr_only
23,29,360.66760403953595,12.436813932397792,0.5517241379310345,M5,balanced,OOS,atr_only
0,7,-131.76614253896332,-18.823734648423333,0.2857142857142857,M5,balanced,OOS,adx_only
1,43,247.070641131304,5.745828863518698,0.5116279069767442,M5,balanced,OOS,adx_only
2,57,13675.03408008959,239.91287859806297,0.42105263157894735,M5,balanced,OOS,adx_only
3,53,-180.31643693232581,-3.4021969232514304,0.4339622641509434,M5,balanced,OOS,adx_only
4,50,23.738395461268738,0.47476790922537476,0.4,M5,balanced,OOS,adx_only
5,53,1553.4394281469577,29.31017788956524,0.6415094339622641,M5,balanced,OOS,adx_only
6,68,537.6245543724235,7.906243446653287,0.5147058823529411,M5,balanced,OOS,adx_only
7,80,-100.06837448646365,-1.2508546810807957,0.4375,M5,balanced,OOS,adx_only
8,55,170.52667481741082,3.100484996680197,0.4727272727272727,M5,balanced,OOS,adx_only
9,48,318.33194310265753,6.631915481305366,0.625,M5,balanced,OOS,adx_only
10,63,709.0651743188846,11.255002766966422,0.5396825396825397,M5,balanced,OOS,adx_only
11,58,90.79796733811236,1.5654821954846958,0.41379310344827586,M5,balanced,OOS,adx_only
12,35,508.6331559059272,14.532375883026491,0.5714285714285714,M5,balanced,OOS,adx_only
13,47,-43.381060134615836,-0.9230012794599114,0.46808510638297873,M5,balanced,OOS,adx_only
14,43,416.95865641256205,9.696712939827025,0.5348837209302325,M5,balanced,OOS,adx_only
15,33,-85.54224017058004,-2.592189096078183,0.5454545454545454,M5,balanced,OOS,adx_only
16,10,37.171520657129804,3.7171520657129804,0.6,M5,balanced,OOS,adx_only
17,4,326.950249508609,81.73756237715224,1.0,M5,balanced,OOS,adx_only
18,8,399.85480504582483,49.981850630728104,0.875,M5,balanced,OOS,adx_only
19,46,715.3847669012703,15.551842758723266,0.6086956521739131,M5,balanced,OOS,adx_only
20,49,852.8240350281703,17.40457214343205,0.6326530612244898,M5,balanced,OOS,adx_only
21,45,-252.20742929423977,-5.604609539871995,0.37777777777777777,M5,balanced,OOS,adx_only
22,39,-23.68903461872833,-0.6074111440699571,0.46153846153846156,M5,balanced,OOS,adx_only
23,57,-4.44629176889066,-0.07800511875246773,0.42105263157894735,M5,balanced,OOS,adx_only
0,3,-229.92133986761473,-76.64044662253825,0.0,M5,balanced,OOS,volume_atr
1,13,-209.8331221767421,-16.141009398210933,0.23076923076923078,M5,balanced,OOS,volume_atr
2,46,-23.92419862562747,-0.5200912744701623,0.4782608695652174,M5,balanced,OOS,volume_atr
3,148,488.92400369449206,3.3035405655033245,0.47297297297297297,M5,balanced,OOS,volume_atr
4,195,13495.341396596978,69.20687895690757,0.5025641025641026,M5,balanced,OOS,volume_atr
5,128,2811.2133598025594,21.962604373457495,0.6171875,M5,balanced,OOS,volume_atr
6,46,-104.48482151789904,-2.2714091634325877,0.45652173913043476,M5,balanced,OOS,volume_atr
7,52,-78.32975896191783,-1.50634151849842,0.4230769230769231,M5,balanced,OOS,volume_atr
8,85,-296.30409343591054,-3.485930511010712,0.4235294117647059,M5,balanced,OOS,volume_atr
9,95,740.2726497105323,7.792343681163498,0.5578947368421052,M5,balanced,OOS,volume_atr
10,135,498.7775493877689,3.694648513983473,0.5037037037037037,M5,balanced,OOS,volume_atr
11,100,307.1833118603172,3.071833118603172,0.47,M5,balanced,OOS,volume_atr
12,84,246.25708325937921,2.9316319435640383,0.44047619047619047,M5,balanced,OOS,volume_atr
13,80,-95.80501337708483,-1.1975626672135604,0.45,M5,balanced,OOS,volume_atr
14,127,165.59394325423455,1.3038893169624768,0.4566929133858268,M5,balanced,OOS,volume_atr
15,170,164.3486518608097,0.9667567756518217,0.48823529411764705,M5,balanced,OOS,volume_atr
16,106,820.0603208056418,7.736418120807942,0.5377358490566038,M5,balanced,OOS,volume_atr
17,50,333.3373724469129,6.666747448938258,0.48,M5,balanced,OOS,volume_atr
18,65,854.572417087802,13.147267955196954,0.6,M5,balanced,OOS,volume_atr
19,114,790.775880814308,6.9366305334588425,0.5263157894736842,M5,balanced,OOS,volume_atr
20,128,1336.7026072818953,10.442989119389807,0.5546875,M5,balanced,OOS,volume_atr
21,109,-576.5651524778514,-5.289588554842673,0.41284403669724773,M5,balanced,OOS,volume_atr
22,63,-361.0129511709147,-5.730364304300233,0.4126984126984127,M5,balanced,OOS,volume_atr
23,7,34.296819981809676,4.899545711687097,0.42857142857142855,M5,balanced,OOS,volume_atr
0,1,-63.9081222594541,-63.9081222594541,0.0,M5,balanced,OOS,adaptive_quality
1,5,-10.770950036630893,-2.1541900073261786,0.4,M5,balanced,OOS,adaptive_quality
2,30,71.12440137551857,2.3708133791839523,0.4666666666666667,M5,balanced,OOS,adaptive_quality
3,37,-188.71862879873333,-5.100503481046847,0.40540540540540543,M5,balanced,OOS,adaptive_quality
4,46,12986.100278709837,282.30652779803995,0.41304347826086957,M5,balanced,OOS,adaptive_quality
5,31,1512.8768089004552,48.8024777064663,0.7419354838709677,M5,balanced,OOS,adaptive_quality
6,8,-38.93415332994664,-4.86676916624333,0.375,M5,balanced,OOS,adaptive_quality
7,21,-114.9460192384322,-5.473619963734866,0.38095238095238093,M5,balanced,OOS,adaptive_quality
8,34,-48.811151055069786,-1.4356220898549936,0.4117647058823529,M5,balanced,OOS,adaptive_quality
9,28,105.40234198744656,3.76436935669452,0.5357142857142857,M5,balanced,OOS,adaptive_quality
10,44,723.3887902774495,16.44065432448749,0.5681818181818182,M5,balanced,OOS,adaptive_quality
11,39,264.9490318832977,6.793564920084557,0.48717948717948717,M5,balanced,OOS,adaptive_quality
12,18,458.0745568767543,25.448586493153016,0.5,M5,balanced,OOS,adaptive_quality
13,23,111.21850771862228,4.835587292114012,0.4782608695652174,M5,balanced,OOS,adaptive_quality
14,32,163.9042121368766,5.122006629277394,0.46875,M5,balanced,OOS,adaptive_quality
15,29,-171.7452582970327,-5.9222502861045765,0.5172413793103449,M5,balanced,OOS,adaptive_quality
16,7,-158.6645582552319,-22.666365465033127,0.42857142857142855,M5,balanced,OOS,adaptive_quality
17,4,326.950249508609,81.73756237715224,1.0,M5,balanced,OOS,adaptive_quality
18,8,366.14395586029787,45.76799448253723,0.875,M5,balanced,OOS,adaptive_quality
19,33,471.0756379486611,14.275019331777608,0.6060606060606061,M5,balanced,OOS,adaptive_quality
20,31,766.6533865425208,24.730754404597445,0.6451612903225806,M5,balanced,OOS,adaptive_quality
21,33,-180.478042867544,-5.469031602046788,0.3939393939393939,M5,balanced,OOS,adaptive_quality
22,8,72.79269348477101,9.099086685596376,0.75,M5,balanced,OOS,adaptive_quality
23,2,14.773444998972991,7.3867224994864955,0.5,M5,balanced,OOS,adaptive_quality
7,21,-114.9460192384322,-5.473619963734866,0.38095238095238093,M5,balanced,OOS,session_plus_adaptive
8,34,-48.811151055069786,-1.4356220898549936,0.4117647058823529,M5,balanced,OOS,session_plus_adaptive
9,28,105.40234198744656,3.76436935669452,0.5357142857142857,M5,balanced,OOS,session_plus_adaptive
10,42,574.4005633010602,13.67620388812048,0.5476190476190477,M5,balanced,OOS,session_plus_adaptive
11,39,264.9490318832977,6.793564920084557,0.48717948717948717,M5,balanced,OOS,session_plus_adaptive
12,19,11726.907431427308,617.2056542856477,0.5263157894736842,M5,balanced,OOS,session_plus_adaptive
13,23,111.21850771862228,4.835587292114012,0.4782608695652174,M5,balanced,OOS,session_plus_adaptive
14,32,163.9042121368766,5.122006629277394,0.46875,M5,balanced,OOS,session_plus_adaptive
15,29,-171.7452582970327,-5.9222502861045765,0.5172413793103449,M5,balanced,OOS,session_plus_adaptive
16,7,-158.6645582552319,-22.666365465033127,0.42857142857142855,M5,balanced,OOS,session_plus_adaptive
17,4,326.950249508609,81.73756237715224,1.0,M5,balanced,OOS,session_plus_adaptive
18,8,366.14395586029787,45.76799448253723,0.875,M5,balanced,OOS,session_plus_adaptive
19,33,471.0756379486611,14.275019331777608,0.6060606060606061,M5,balanced,OOS,session_plus_adaptive
20,31,766.6533865425208,24.730754404597445,0.6451612903225806,M5,balanced,OOS,session_plus_adaptive
0,4,-18.658059750159737,-4.664514937539934,0.25,M5,strict,IS,baseline_all_day
1,1,5.905578070887714,5.905578070887714,1.0,M5,strict,IS,baseline_all_day
2,16,-76.52244379037711,-4.782652736898569,0.375,M5,strict,IS,baseline_all_day
3,20,-198.1857468245198,-9.90928734122599,0.25,M5,strict,IS,baseline_all_day
4,14,-145.72555520825972,-10.408968229161408,0.21428571428571427,M5,strict,IS,baseline_all_day
5,16,49.25820798499444,3.0786379990621526,0.75,M5,strict,IS,baseline_all_day
6,9,-1.0162069479429192,-0.1129118831047688,0.5555555555555556,M5,strict,IS,baseline_all_day
7,13,37.84662543347167,2.911278879497821,0.6923076923076923,M5,strict,IS,baseline_all_day
8,21,36.63497042739891,1.74452240130471,0.5714285714285714,M5,strict,IS,baseline_all_day
9,11,-115.06200196958616,-10.460181997235106,0.2727272727272727,M5,strict,IS,baseline_all_day
10,8,-119.9713700357006,-14.996421254462575,0.125,M5,strict,IS,baseline_all_day
11,10,44.85373660546884,4.485373660546884,0.7,M5,strict,IS,baseline_all_day
12,14,34.11042555243057,2.436458968030755,0.6428571428571429,M5,strict,IS,baseline_all_day
13,28,104.26954547097012,3.7239123382489328,0.7142857142857143,M5,strict,IS,baseline_all_day
14,6,2.378415904368012,0.396402650728002,0.5,M5,strict,IS,baseline_all_day
17,14,5.535115951115586,0.3953654250796847,0.6428571428571429,M5,strict,IS,baseline_all_day
18,18,-330.1463758703221,-18.341465326129008,0.2777777777777778,M5,strict,IS,baseline_all_day
19,17,99.9534552390378,5.879615014061047,0.7058823529411765,M5,strict,IS,baseline_all_day
20,14,-30.816396936302226,-2.201171209735873,0.42857142857142855,M5,strict,IS,baseline_all_day
21,15,50.58090133699352,3.3720600891329013,0.7333333333333333,M5,strict,IS,baseline_all_day
22,10,26.89421337488966,2.689421337488966,0.7,M5,strict,IS,baseline_all_day
23,5,12.656545588988592,2.5313091177977185,0.6,M5,strict,IS,baseline_all_day
7,22,-40.16087356353182,-1.8254942528878102,0.5,M5,strict,IS,session_only
8,29,30.144484083912175,1.0394649684107646,0.5862068965517241,M5,strict,IS,session_only
9,16,-106.24840816267351,-6.640525510167095,0.375,M5,strict,IS,session_only
10,12,-164.62649197719657,-13.718874331433048,0.25,M5,strict,IS,session_only
11,12,37.02157201889804,3.0851310015748368,0.6666666666666666,M5,strict,IS,session_only
12,17,64.39310205173115,3.7878295324547735,0.6470588235294118,M5,strict,IS,session_only
13,32,5.980352158212554,0.18688600494414231,0.625,M5,strict,IS,session_only
14,15,-65.27536250187495,-4.35169083345833,0.26666666666666666,M5,strict,IS,session_only
15,2,-41.844283613581865,-20.922141806790933,0.0,M5,strict,IS,session_only
16,2,11.42892244741688,5.71446122370844,0.5,M5,strict,IS,session_only
17,14,5.535115951115586,0.3953654250796847,0.6428571428571429,M5,strict,IS,session_only
18,20,-306.87452275881697,-15.343726137940848,0.3,M5,strict,IS,session_only
19,19,116.63391618767491,6.138627167772364,0.6842105263157895,M5,strict,IS,session_only
20,16,-74.9687098206823,-4.685544363792644,0.375,M5,strict,IS,session_only
3,2,-40.46316973270223,-20.231584866351113,0.0,M5,strict,IS,volume_only
5,2,8.634611562529244,4.317305781264622,0.5,M5,strict,IS,volume_only
10,2,-64.78562919162869,-32.39281459581434,0.0,M5,strict,IS,volume_only
12,4,-118.39308001972313,-29.598270004930782,0.0,M5,strict,IS,volume_only
13,2,-55.60572175450943,-27.802860877254716,0.0,M5,strict,IS,volume_only
14,2,16.715659394035356,8.357829697017678,0.5,M5,strict,IS,volume_only
17,7,-38.5514415356738,-5.507348790810544,0.5714285714285714,M5,strict,IS,volume_only
19,2,-88.37701688456946,-44.18850844228473,0.0,M5,strict,IS,volume_only
20,2,-58.224888778486275,-29.112444389243137,0.0,M5,strict,IS,volume_only
21,2,-69.22561037020387,-34.612805185101934,0.0,M5,strict,IS,volume_only
2,5,-10.894145819593177,-2.1788291639186355,0.2,M5,strict,IS,atr_only
3,13,-173.14739963197098,-13.319030740920844,0.3076923076923077,M5,strict,IS,atr_only
4,10,-49.62240002087583,-4.962240002087583,0.4,M5,strict,IS,atr_only
5,9,11.314333884374719,1.2571482093749689,0.4444444444444444,M5,strict,IS,atr_only
6,1,-6.390389520965982,-6.390389520965982,0.0,M5,strict,IS,atr_only
7,2,14.731948138942244,7.365974069471122,1.0,M5,strict,IS,atr_only
8,13,54.06234485718869,4.158641912091438,0.6923076923076923,M5,strict,IS,atr_only
9,10,-155.40597281645205,-15.540597281645205,0.2,M5,strict,IS,atr_only
10,4,-105.53529328991317,-26.383823322478293,0.0,M5,strict,IS,atr_only
11,7,-29.082806961482675,-4.154686708783239,0.5714285714285714,M5,strict,IS,atr_only
12,8,24.00490827617432,3.00061353452179,0.75,M5,strict,IS,atr_only
13,21,56.25484619361487,2.678802199695946,0.6666666666666666,M5,strict,IS,atr_only
14,4,20.35049100148626,5.087622750371565,0.75,M5,strict,IS,atr_only
17,9,47.20362191668755,5.24484687963195,0.6666666666666666,M5,strict,IS,atr_only
18,12,-233.20210604534623,-19.433508837112186,0.25,M5,strict,IS,atr_only
19,9,30.033642507864897,3.3370713897627664,0.6666666666666666,M5,strict,IS,atr_only
2,2,5.281631196253329,2.6408155981266646,0.5,M5,strict,IS,adx_only
3,2,-62.30106474001332,-31.15053237000666,0.0,M5,strict,IS,adx_only
5,3,8.54234537348475,2.84744845782825,0.3333333333333333,M5,strict,IS,adx_only
6,3,-16.398934072358315,-5.4663113574527715,0.0,M5,strict,IS,adx_only
7,3,14.541411139070988,4.847137046356996,0.6666666666666666,M5,strict,IS,adx_only
8,2,14.419984775863668,7.209992387931834,0.5,M5,strict,IS,adx_only
10,2,-64.78562919162869,-32.39281459581434,0.0,M5,strict,IS,adx_only
11,2,-51.10294281173083,-25.551471405865414,0.0,M5,strict,IS,adx_only
