timeframe,candidate_count,candidate_count_score,positive_label_ratio_proxy,temporal_diversity,regime_diversity,class_balance_proxy,oos_balance_proxy,ml_readiness_score,strategy_name,exit_model,parameter_set_id
M5,5525,1.0,0.525972850678733,1.0,0.0,0.9936651583710407,0.24943464495703302,0.6416595406349577,trend_pullback,fixed_tp,b03953cd32f6
M5,7973,1.0,0.46205945064593,1.0,0.0,0.9885864793678665,0.25519521410579343,0.628979144150235,trend_pullback,fixed_tp,31a587ceec24
M5,12070,1.0,0.335956917978459,1.0,0.0,0.9930405965202982,0.2520746887966805,0.6039586763932386,trend_pullback,fixed_tp,457fbe3bec5a
M5,11920,1.0,0.33758389261744964,1.0,0.0,0.9934563758389261,0.25157496850063,0.6042714801744232,trend_pullback,fixed_tp,d513e8678de5
M5,8098,1.0,0.4630773030377871,1.0,0.0,0.9881452210422326,0.2545313710302091,0.6290169494184236,trend_pullback,fixed_tp,632ce4f47f3f
M5,12070,1.0,0.46246893123446564,1.0,0.0,0.9930405965202982,0.2520746887966805,0.62926107904444,trend_pullback,fixed_tp,65b70937987f
M5,11920,1.0,0.4609060402684564,1.0,0.0,0.9934563758389261,0.25157496850063,0.6289359097046247,trend_pullback,fixed_tp,47eec326f4e3
M5,12070,1.0,0.47978458989229494,1.0,0.0,0.9930405965202982,0.2520746887966805,0.6327242107760058,trend_pullback,fixed_tp,0bee5054b5ad
M5,11920,1.0,0.47768456375838925,1.0,0.0,0.9934563758389261,0.25157496850063,0.6322916144026112,trend_pullback,fixed_tp,952428d166cd
M5,7973,1.0,0.4768594004766086,1.0,0.0,0.9885864793678665,0.25519521410579343,0.6319391341163707,trend_pullback,fixed_tp,ada044aa3585
M5,8098,1.0,0.477401827611756,1.0,0.0,0.9881452210422326,0.2545313710302091,0.6318818543332175,trend_pullback,fixed_tp,35d3e29c08aa
M5,10746,1.0,0.527359017308766,1.0,0.0,0.9583100688628328,0.2423121387283237,0.6355651346004266,trend_pullback,fixed_tp,f9d49d451a51
M5,10947,1.0,0.5278158399561523,1.0,0.0,0.9589841965835388,0.24101575785058382,0.6355631611563489,trend_pullback,fixed_tp,3abedaa25472
M5,16487,1.0,0.5222296354703706,1.0,0.0,0.9622126523927943,0.2349812734082397,0.6340250159642293,trend_pullback,fixed_tp,5fb37862a97e
M5,5429,1.0,0.548167249953951,1.0,0.0,0.992816356603426,0.2506334945865008,0.6461509276692793,trend_pullback,fixed_tp,cc11f0fc9880
M5,5525,1.0,0.5498642533936652,1.0,0.0,0.9936651583710407,0.24943464495703302,0.6464378211779441,trend_pullback,fixed_tp,8907fbfbff45
M5,8301,1.0,0.5487290687868931,1.0,0.0,0.9950608360438502,0.2488340604784113,0.6463300482357178,trend_pullback,fixed_tp,3c64a2ecfd23
M5,16762,1.0,0.5208805631786183,1.0,0.0,0.9619377162629759,0.23531579335249467,0.6337641390780442,trend_pullback,fixed_tp,5c76e04afd61
M5,8183,1.0,0.5462544299156789,1.0,0.0,0.9954784308933153,0.24816961561928005,0.6457980929600251,trend_pullback,fixed_tp,07e07cf897cc
M5,10746,1.0,0.543178857249209,1.0,0.0,0.9583100688628328,0.2423121387283237,0.6387291025885152,trend_pullback,fixed_tp,651d7c677528
M5,10947,1.0,0.5435279071891842,1.0,0.0,0.9589841965835388,0.24101575785058382,0.6387055746029553,trend_pullback,fixed_tp,78a62d91dd27
M5,16487,1.0,0.4110511311942743,1.0,0.0,0.9622126523927943,0.2349812734082397,0.6117893151090099,trend_pullback,fixed_tp,d03d36609372
M5,16487,1.0,0.5386668284102626,1.0,0.0,0.9622126523927943,0.2349812734082397,0.6373124545522078,trend_pullback,fixed_tp,69db4f3bbe14
M5,8183,1.0,0.4360259073689356,1.0,0.0,0.9954784308933153,0.24816961561928005,0.6237523884506765,trend_pullback,fixed_tp,91329e994f95
M5,8301,1.0,0.5886037826767859,1.0,0.0,0.9950608360438502,0.2488340604784113,0.6543049910136963,trend_pullback,fixed_tp,18a38ef26f74
M5,10746,1.0,0.41820212171970966,1.0,0.0,0.9583100688628328,0.2423121387283237,0.6137337554826153,trend_pullback,fixed_tp,fc6573b4c0b5
M5,8183,1.0,0.5847488696077233,1.0,0.0,0.9954784308933153,0.24816961561928005,0.653496980898434,trend_pullback,fixed_tp,a4a8aedb2a0f
M5,10947,1.0,0.4172832739563351,1.0,0.0,0.9589841965835388,0.24101575785058382,0.6134566479563854,trend_pullback,fixed_tp,71398c6df769
M5,16762,1.0,0.5370480849540628,1.0,0.0,0.9619377162629759,0.23531579335249467,0.6369976434331331,trend_pullback,fixed_tp,36a04405de09
M5,16762,1.0,0.4100346020761246,1.0,0.0,0.9619377162629759,0.23531579335249467,0.6115949468575455,trend_pullback,fixed_tp,ad632c2a269e
M5,8070,1.0,0.4143742255266419,1.0,0.0,0.9353159851301116,0.22569866342648845,0.6070270423888184,trend_pullback,fixed_tp,0da842082b08
M5,7899,1.0,0.4153690340549437,1.0,0.0,0.9345486770477276,0.2275058275058275,0.607381982494022,trend_pullback,fixed_tp,9ca6c063dd60
M5,12070,1.0,0.49734879867439935,1.0,0.0,0.9930405965202982,0.2520746887966805,0.6362370525324267,trend_pullback,fixed_tp,e666704b0b87
M5,7973,1.0,0.49328985325473473,1.0,0.0,0.9885864793678665,0.25519521410579343,0.6352252246719959,trend_pullback,fixed_tp,197da1505779
M5,19220,1.0,0.4798647242455775,1.0,0.0,0.9679500520291364,0.25514268921831124,0.6294368560362327,trend_pullback,fixed_tp,88d13ef19989
M5,18904,1.0,0.47878755818874313,1.0,0.0,0.9681548878544224,0.2562466772993089,0.6294177464108084,trend_pullback,fixed_tp,a7d820e1a84e
M5,8070,1.0,0.5510532837670384,1.0,0.0,0.9353159851301116,0.22569866342648845,0.6343628540368977,trend_pullback,fixed_tp,f82dc2e27899
M5,7899,1.0,0.5505760222813014,1.0,0.0,0.9345486770477276,0.2275058275058275,0.6344233801392936,trend_pullback,fixed_tp,04c703fd2fc2
M5,11920,1.0,0.49538590604026844,1.0,0.0,0.9934563758389261,0.25157496850063,0.6358318828589871,trend_pullback,fixed_tp,702697d8d3cd
M5,8098,1.0,0.49444307236354657,1.0,0.0,0.9881452210422326,0.2545313710302091,0.6352901032835755,trend_pullback,fixed_tp,47f21c17a494
M5,7899,1.0,0.5666540068363084,1.0,0.0,0.9345486770477276,0.2275058275058275,0.6376389770502949,trend_pullback,fixed_tp,949bd589fb46
M5,12470,1.0,0.402485966319166,1.0,0.0,0.9440256615878106,0.21896383186705767,0.6049456172820634,trend_pullback,fixed_tp,aaf7a8fae0be
M5,7899,1.0,0.4375237371819218,1.0,0.0,0.9345486770477276,0.2275058275058275,0.6118129231194176,trend_pullback,fixed_tp,b1598de9794b
M5,15698,1.0,0.344311377245509,1.0,0.0,0.9514587845585425,0.24380001584660488,0.5981510955098739,trend_pullback,fixed_tp,7813cc9afb19
M5,8070,1.0,0.5672862453531599,1.0,0.0,0.9353159851301116,0.22569866342648845,0.6376094463541221,trend_pullback,fixed_tp,03c4e1c7ad7e
M5,8070,1.0,0.4368029739776952,1.0,0.0,0.9353159851301116,0.22569866342648845,0.6115127920790291,trend_pullback,fixed_tp,3cd56e5bd79b
M5,23873,1.0,0.33577681900054457,1.0,0.0,0.9591588824194697,0.2368789181907673,0.5965610338916445,trend_pullback,fixed_tp,6d8610d4b967
M5,15955,1.0,0.3430899404575368,1.0,0.0,0.9513005327483548,0.24308531359563693,0.5977758650431061,trend_pullback,fixed_tp,6636b4e720a2
M5,28580,1.0,0.4787263820853744,1.0,0.0,0.9784464660601819,0.24841654654261128,0.6297747283074938,trend_pullback,fixed_tp,5e67082c4c41
M5,18904,1.0,0.4970376639864579,1.0,0.0,0.9681548878544224,0.2562466772993089,0.6330677675703513,trend_pullback,fixed_tp,c5ebfcf123c2
M5,19220,1.0,0.49791883454734653,1.0,0.0,0.9679500520291364,0.25514268921831124,0.6330476780965865,trend_pullback,fixed_tp,e47126f0639d
M5,12470,1.0,0.541299117882919,1.0,0.0,0.9440256615878106,0.21896383186705767,0.632708247594814,trend_pullback,fixed_tp,290853ccb135
M5,15698,1.0,0.48649509491654985,1.0,0.0,0.9514587845585425,0.24380001584660488,0.6265878390440821,trend_pullback,fixed_tp,aacdd34960d0
M5,29005,1.0,0.3481813480434408,1.0,0.0,0.9782451301499742,0.24838598605491952,0.6036309370394223,trend_pullback,fixed_tp,34de4e8c18c0
M5,18904,1.0,0.37600507829030894,1.0,0.0,0.9681548878544224,0.2562466772993089,0.6088612504311215,trend_pullback,fixed_tp,f5cc29d9600c
M5,15955,1.0,0.4869319962394234,1.0,0.0,0.9513005327483548,0.24308531359563693,0.6265442761994834,trend_pullback,fixed_tp,b961684d2905
M5,23873,1.0,0.47953755288401123,1.0,0.0,0.9591588824194697,0.2368789181907673,0.6253131806683379,trend_pullback,fixed_tp,73922ffd4a84
M5,29005,1.0,0.47822789174280295,1.0,0.0,0.9782451301499742,0.24838598605491952,0.6296402457792947,trend_pullback,fixed_tp,39c2de72cb7e
M5,24227,1.0,0.334709208734057,1.0,0.0,0.9589301192883972,0.23727082375772432,0.5963719832037295,trend_pullback,fixed_tp,915f42c897cc
M5,12705,1.0,0.40110192837465564,1.0,0.0,0.9437229437229437,0.218705035971223,0.6045845826290561,trend_pullback,fixed_tp,fe789db295eb
M5,15698,1.0,0.3663524015798191,1.0,0.0,0.9514587845585425,0.24380001584660488,0.6025593003767359,trend_pullback,fixed_tp,aeddd91e1983
M5,24227,1.0,0.47913484954802493,1.0,0.0,0.9589301192883972,0.23727082375772432,0.6252571113665232,trend_pullback,fixed_tp,bf25a14bb1b3
M5,15698,1.0,0.5005733214422219,1.0,0.0,0.9514587845585425,0.24380001584660488,0.6294034843492164,trend_pullback,fixed_tp,e0a11e56de03
M5,12470,1.0,0.4268644747393745,1.0,0.0,0.9440256615878106,0.21896383186705767,0.6098213189661051,trend_pullback,fixed_tp,83c5fb3ce128
M5,12705,1.0,0.5401023219205038,1.0,0.0,0.9437229437229437,0.218705035971223,0.6323846613382258,trend_pullback,fixed_tp,0266a684780c
M5,15955,1.0,0.5009714822939517,1.0,0.0,0.9513005327483548,0.24308531359563693,0.6293521734103892,trend_pullback,fixed_tp,1de354f00bcb
M5,28580,1.0,0.37382785164450666,1.0,0.0,0.9784464660601819,0.24841654654261128,0.6087950222193204,trend_pullback,fixed_tp,b2d8af9edb0d
M5,28580,1.0,0.49751574527641707,1.0,0.0,0.9784464660601819,0.24841654654261128,0.6335326009457024,trend_pullback,fixed_tp,da83847ce7f8
M5,12470,1.0,0.5580593424218123,1.0,0.0,0.9440256615878106,0.21896383186705767,0.6360602925025928,trend_pullback,fixed_tp,035d6734e149
M5,23873,1.0,0.36036526620030995,1.0,0.0,0.9591588824194697,0.2368789181907673,0.6014787233315977,trend_pullback,fixed_tp,8490fdb5a1c0
M5,29005,1.0,0.4964316497155663,1.0,0.0,0.9782451301499742,0.24838598605491952,0.6332809973738474,trend_pullback,fixed_tp,baf59d18c2f4
M5,29005,1.0,0.37352180658507156,1.0,0.0,0.9782451301499742,0.24838598605491952,0.6086990287477484,trend_pullback,fixed_tp,fbc9bae6cf2e
M5,23873,1.0,0.4955388933104344,1.0,0.0,0.9591588824194697,0.2368789181907673,0.6285134487536224,trend_pullback,fixed_tp,a5ecded508fa
M5,27486,1.0,0.2995343083751728,1.0,0.0,0.9608527977879648,0.25443840993108485,0.592200542832892,trend_pullback,fixed_tp,dd2fc0c4141d
M5,24227,1.0,0.3598051760432575,1.0,0.0,0.9589301192883972,0.23727082375772432,0.6013911766655696,trend_pullback,fixed_tp,25dbcc4a4b3b
M5,24227,1.0,0.49523259173649237,1.0,0.0,0.9589301192883972,0.23727082375772432,0.6284766598042166,trend_pullback,fixed_tp,8bdf9a7a2caa
M5,10746,1.0,0.5926856504745952,1.0,0.0,0.9583100688628328,0.2423121387283237,0.6486304612335925,trend_pullback,fixed_tp,260c3958b186
M5,10746,1.0,0.5651405174018239,1.0,0.0,0.9583100688628328,0.2423121387283237,0.6431214346190383,trend_pullback,fixed_tp,980bccbd8151
M5,12705,1.0,0.5560015741833924,1.0,0.0,0.9437229437229437,0.218705035971223,0.6355645117908034,trend_pullback,fixed_tp,1ffe433c5142
M5,12705,1.0,0.4255017709563164,1.0,0.0,0.9437229437229437,0.218705035971223,0.6094645511453882,trend_pullback,fixed_tp,ed3ac87809f2
M5,10947,1.0,0.567004658810633,1.0,0.0,0.9589841965835388,0.24101575785058382,0.643400924927245,trend_pullback,fixed_tp,94d2bd34e409
M5,41382,1.0,0.29529747233096515,1.0,0.0,0.9709052244937413,0.2462956270328876,0.5916396221951874,trend_pullback,fixed_tp,c2675c137db2
M5,27486,1.0,0.43684057338281307,1.0,0.0,0.9608527977879648,0.25443840993108485,0.6196617958344202,trend_pullback,fixed_tp,0c15d948fd3a
M5,27887,1.0,0.4383045863664073,1.0,0.0,0.9604475203499838,0.25374275052825607,0.6197894579050175,trend_pullback,fixed_tp,bb12681277a5
M5,16487,1.0,0.56141202159277,1.0,0.0,0.9622126523927943,0.2349812734082397,0.6418614931887092,trend_pullback,fixed_tp,1ed17d92f209
M5,10947,1.0,0.5898419658353887,1.0,0.0,0.9589841965835388,0.24101575785058382,0.6479683863321961,trend_pullback,fixed_tp,9b93e84639d6
M5,41934,1.0,0.29496351409357563,1.0,0.0,0.9708589688558211,0.24632942994709622,0.5915709626391528,trend_pullback,fixed_tp,0506f0c2d53c
M5,16762,1.0,0.5604939744660542,1.0,0.0,0.9619377162629759,0.23531579335249467,0.6416868213355313,trend_pullback,fixed_tp,14d36ca64908
M5,41382,1.0,0.4373640713353632,1.0,0.0,0.9709052244937413,0.2462956270328876,0.620052941996067,trend_pullback,fixed_tp,5bc3f99d0521
M5,11644,1.0,0.3861216076949502,1.0,0.0,0.9247681209206458,0.2273637609360177,0.6000441038174895,trend_pullback,fixed_tp,650bb5c224bb
M5,10746,1.0,0.6041317699609157,1.0,0.0,0.9583100688628328,0.2423121387283237,0.6509196851308566,trend_pullback,fixed_tp,e5a03b493ea5
M5,11433,1.0,0.38695005685296946,1.0,0.0,0.9252164786145369,0.22856221792392006,0.6004568158513625,trend_pullback,fixed_tp,c5dcc5ad2f74
M5,11644,1.0,0.3614737203710065,1.0,0.0,0.9247681209206458,0.2273637609360177,0.5951145263527008,trend_pullback,fixed_tp,dd4cbfbed84f
M5,16487,1.0,0.5887669072602657,1.0,0.0,0.9622126523927943,0.2349812734082397,0.6473324703222083,trend_pullback,fixed_tp,e50f1ed6258c
M5,11433,1.0,0.3627219452462171,1.0,0.0,0.9252164786145369,0.22856221792392006,0.5956111935300119,trend_pullback,fixed_tp,fa1b8559eae1
M5,41934,1.0,0.43706777316735823,1.0,0.0,0.9708589688558211,0.24632942994709622,0.6199918144539093,trend_pullback,fixed_tp,61eebea244cf
M5,5429,1.0,0.5822435070915454,1.0,0.0,0.992816356603426,0.2506334945865008,0.6529661790967981,trend_pullback,fixed_tp,6249a97365ed
M5,8301,1.0,0.5835441513070715,1.0,0.0,0.9950608360438502,0.2488340604784113,0.6532930647397535,trend_pullback,fixed_tp,94d8a01d8ebe
M5,8070,1.0,0.5910780669144982,1.0,0.0,0.9353159851301116,0.22569866342648845,0.6423678106663897,trend_pullback,fixed_tp,b98166f0e83c
M5,7899,1.0,0.5886821116597037,1.0,0.0,0.9345486770477276,0.2275058275058275,0.642044598014974,trend_pullback,fixed_tp,85100c969d4f
M5,5525,1.0,0.5831674208144796,1.0,0.0,0.9936651583710407,0.24943464495703302,0.653098454662107,trend_pullback,fixed_tp,9a4d3037d672
M5,8183,1.0,0.5818159599169009,1.0,0.0,0.9954784308933153,0.24816961561928005,0.6529103989602695,trend_pullback,fixed_tp,a0429bcf0a75
M5,10746,1.0,0.4486320491345617,1.0,0.0,0.9583100688628328,0.2423121387283237,0.6198197409655858,trend_pullback,fixed_tp,0baecbecbfd3
M5,11644,1.0,0.527052559257987,1.0,0.0,0.9247681209206458,0.2273637609360177,0.6282302941300969,trend_pullback,fixed_tp,c69238a52523
M5,11433,1.0,0.5265459634391674,1.0,0.0,0.9252164786145369,0.22856221792392006,0.628375997168602,trend_pullback,fixed_tp,31106c31d666
M5,16762,1.0,0.5878176828540747,1.0,0.0,0.9619377162629759,0.23531579335249467,0.6471515630131355,trend_pullback,fixed_tp,90140e9cb41a
M5,10947,1.0,0.6029049054535489,1.0,0.0,0.9589841965835388,0.24101575785058382,0.6505809742558282,trend_pullback,fixed_tp,7da73be647e0
M5,11644,1.0,0.5141703881827551,1.0,0.0,0.9247681209206458,0.2273637609360177,0.6256538599150505,trend_pullback,fixed_tp,f8a2106ff79a
M5,19220,1.0,0.522216441207076,1.0,0.0,0.9679500520291364,0.25514268921831124,0.6379071994285324,trend_pullback,fixed_tp,4424df0a3ba1
M5,18904,1.0,0.5203660600931019,1.0,0.0,0.9681548878544224,0.2562466772993089,0.6377334467916801,trend_pullback,fixed_tp,186603e9869c
M5,11433,1.0,0.5136884457272807,1.0,0.0,0.9252164786145369,0.22856221792392006,0.6258044936262247,trend_pullback,fixed_tp,2a590cb7b7de
M5,15698,1.0,0.5191744171232004,1.0,0.0,0.9514587845585425,0.24380001584660488,0.6331237034854121,trend_pullback,fixed_tp,0df3e8eb807e
M5,17853,1.0,0.3512014787430684,1.0,0.0,0.9386657704587464,0.22113543091655266,0.5942104759549085,trend_pullback,fixed_tp,87e86630a6a1
M5,8070,1.0,0.47001239157372987,1.0,0.0,0.9353159851301116,0.22569866342648845,0.6181546755982361,trend_pullback,fixed_tp,eaec428d5a55
M5,17853,1.0,0.5040609421385761,1.0,0.0,0.9386657704587464,0.22113543091655266,0.62478236863401,trend_pullback,fixed_tp,6518f0d65c39
M5,41934,1.0,0.4560499833071016,1.0,0.0,0.9708589688558211,0.24632942994709622,0.623788256481858,trend_pullback,fixed_tp,840cf925453f
M5,15955,1.0,0.5205891570040739,1.0,0.0,0.9513005327483548,0.24308531359563693,0.6332757083524135,trend_pullback,fixed_tp,6440249c97bf
M5,7899,1.0,0.4705658944170148,1.0,0.0,0.9345486770477276,0.2275058275058275,0.6184213545664362,trend_pullback,fixed_tp,230586a59b7c
M5,8183,1.0,0.48209703042893803,1.0,0.0,0.9954784308933153,0.24816961561928005,0.632966613062677,trend_pullback,fixed_tp,3845bde8df5a
M5,23873,1.0,0.5155196246806015,1.0,0.0,0.9591588824194697,0.2368789181907673,0.6325095950276558,trend_pullback,fixed_tp,7d3d845ad996
M5,17853,1.0,0.3774155604100151,1.0,0.0,0.9386657704587464,0.22113543091655266,0.5994532922882979,trend_pullback,fixed_tp,20e42ad1f983
M5,24227,1.0,0.5150864737689355,1.0,0.0,0.9589301192883972,0.23727082375772432,0.6324474362107053,trend_pullback,fixed_tp,ab7e0b1e6948
M5,16487,1.0,0.5986534845635956,1.0,0.0,0.9622126523927943,0.2349812734082397,0.6493097857828742,trend_pullback,fixed_tp,9f23bfa1d768
M5,12470,1.0,0.5813151563753007,1.0,0.0,0.9440256615878106,0.21896383186705767,0.6407114552932904,trend_pullback,fixed_tp,a06c72fdf672
M5,28580,1.0,0.5205738278516445,1.0,0.0,0.9784464660601819,0.24841654654261128,0.6381442174607479,trend_pullback,fixed_tp,0842e7f0b15d
M5,17853,1.0,0.5190164118075393,1.0,0.0,0.9386657704587464,0.22113543091655266,0.6277734625678028,trend_pullback,fixed_tp,c73116cfba40
M5,7899,1.0,0.618812507912394,1.0,0.0,0.9345486770477276,0.2275058275058275,0.648070677265512,trend_pullback,fixed_tp,893ef16c4085
M5,29005,1.0,0.5199793139113946,1.0,0.0,0.9782451301499742,0.24838598605491952,0.6379905302130131,trend_pullback,fixed_tp,2001b9712eaf
M5,18148,1.0,0.5033061494379546,1.0,0.0,0.9386158254353096,0.2211829621156046,0.6246310480202281,trend_pullback,fixed_tp,99ad987b6cb3
M5,16762,1.0,0.5981983056914449,1.0,0.0,0.9619377162629759,0.23531579335249467,0.6492276875806096,trend_pullback,fixed_tp,ff66f742d20b
M5,7899,1.0,0.5128497278136473,1.0,0.0,0.9345486770477276,0.2275058275058275,0.6268781212457627,trend_pullback,fixed_tp,79e53fe4e1d1
M5,18148,1.0,0.37673572845492614,1.0,0.0,0.9386158254353096,0.2211829621156046,0.5993169638236223,trend_pullback,fixed_tp,bcc1d217fa54
M5,18148,1.0,0.3502314304606568,1.0,0.0,0.9386158254353096,0.2211829621156046,0.5940161042247685,trend_pullback,fixed_tp,fec3cf6e1bdb
M5,18148,1.0,0.5181838219087502,1.0,0.0,0.9386158254353096,0.2211829621156046,0.6276065825143872,trend_pullback,fixed_tp,5d62d816cc51
M5,12705,1.0,0.5800865800865801,1.0,0.0,0.9437229437229437,0.218705035971223,0.640381512971441,trend_pullback,fixed_tp,5224511a4392
M5,12470,1.0,0.45926222935044103,1.0,0.0,0.9440256615878106,0.21896383186705767,0.6163008698883184,trend_pullback,fixed_tp,32dd9b3d92c7
M5,8070,1.0,0.6166047087980173,1.0,0.0,0.9353159851301116,0.22569866342648845,0.6474731390430936,trend_pullback,fixed_tp,3532366148f5
M5,18904,1.0,0.5492488362251375,1.0,0.0,0.9681548878544224,0.2562466772993089,0.6435100020180873,trend_pullback,fixed_tp,13ac2c20610b
M5,8070,1.0,0.5101610904584882,1.0,0.0,0.9353159851301116,0.22569866342648845,0.6261844153751878,trend_pullback,fixed_tp,7503cc250f5e
M5,7899,1.0,0.6278009874667679,1.0,0.0,0.9345486770477276,0.2275058275058275,0.6498683731763869,trend_pullback,fixed_tp,c4dcf932924b
M5,12705,1.0,0.4586383313656041,1.0,0.0,0.9437229437229437,0.218705035971223,0.6160918632272459,trend_pullback,fixed_tp,b12131d0eac9
M5,7899,1.0,0.5281681225471578,1.0,0.0,0.9345486770477276,0.2275058275058275,0.6299418001924648,trend_pullback,fixed_tp,c0a7131564ba
M5,8070,1.0,0.628004956629492,1.0,0.0,0.9353159851301116,0.22569866342648845,0.6497531886093885,trend_pullback,fixed_tp,161c76510b7c
M5,23873,1.0,0.5572403971013279,1.0,0.0,0.9591588824194697,0.2368789181907673,0.6408537495118012,trend_pullback,fixed_tp,f01074c8f012
M5,11644,1.0,0.5499828237718997,1.0,0.0,0.9247681209206458,0.2273637609360177,0.6328163470328795,trend_pullback,fixed_tp,f881335436cf
M5,11433,1.0,0.5483250240531794,1.0,0.0,0.9252164786145369,0.22856221792392006,0.6327318092914044,trend_pullback,fixed_tp,435a112fb81f
M5,12470,1.0,0.6129109863672815,1.0,0.0,0.9440256615878106,0.21896383186705767,0.6470306212916865,trend_pullback,fixed_tp,5cd41b1300f3
M5,28580,1.0,0.5519944016794962,1.0,0.0,0.9784464660601819,0.24841654654261128,0.6444283322263182,trend_pullback,fixed_tp,9fe0a79bde8c
M5,12470,1.0,0.5062550120288692,1.0,0.0,0.9440256615878106,0.21896383186705767,0.6256994264240041,trend_pullback,fixed_tp,e5e5d0b65c15
M5,8070,1.0,0.5275092936802974,1.0,0.0,0.9353159851301116,0.22569866342648845,0.6296540560195496,trend_pullback,fixed_tp,d34075fac939
M5,11644,1.0,0.41944349020954996,1.0,0.0,0.9247681209206458,0.2273637609360177,0.6067084803204095,trend_pullback,fixed_tp,d49a54b22c77
M5,17853,1.0,0.5417576877835658,1.0,0.0,0.9386657704587464,0.22113543091655266,0.632321717763008,trend_pullback,fixed_tp,f3d3d5e25500
M5,11433,1.0,0.4195749147205458,1.0,0.0,0.9252164786145369,0.22856221792392006,0.6069817874248776,trend_pullback,fixed_tp,d1c99ad041e4
M5,10746,1.0,0.6165084682672622,1.0,0.0,0.9583100688628328,0.2423121387283237,0.6533950247921259,trend_pullback,fixed_tp,6e537e53d646
M5,12705,1.0,0.6118063754427391,1.0,0.0,0.9437229437229437,0.218705035971223,0.6467254720426728,trend_pullback,fixed_tp,477885ebfacf
M5,18148,1.0,0.5408860480493718,1.0,0.0,0.9386158254353096,0.2211829621156046,0.6321470277425115,trend_pullback,fixed_tp,223061257a36
M5,10947,1.0,0.6157851466155111,1.0,0.0,0.9589841965835388,0.24101575785058382,0.6531570224882206,trend_pullback,fixed_tp,ef4c365271a3
M5,17853,1.0,0.41046322746877273,1.0,0.0,0.9386657704587464,0.22113543091655266,0.6060628257000494,trend_pullback,fixed_tp,ac9140901311
M5,28580,1.0,0.5655003498950315,1.0,0.0,0.9784464660601819,0.24841654654261128,0.6471295218694253,trend_pullback,fixed_tp,f7e915caea24
M5,12470,1.0,0.6221331194867682,1.0,0.0,0.9440256615878106,0.21896383186705767,0.6488750479155839,trend_pullback,fixed_tp,b9f3465d1154
M5,29005,1.0,0.5647646957421134,1.0,0.0,0.9782451301499742,0.24838598605491952,0.6469476065791568,trend_pullback,fixed_tp,5df7e08cb227
M5,10947,1.0,0.5997990316981822,1.0,0.0,0.9589841965835388,0.24101575785058382,0.6499597995047548,trend_pullback,fixed_tp,4f0e680a5435
M5,10746,1.0,0.5985482970407594,1.0,0.0,0.9583100688628328,0.2423121387283237,0.6498029905468253,trend_pullback,fixed_tp,debadc0e5064
M5,12470,1.0,0.5200481154771451,1.0,0.0,0.9440256615878106,0.21896383186705767,0.6284580471136593,trend_pullback,fixed_tp,3db063982212
M5,18148,1.0,0.41012783777826756,1.0,0.0,0.9386158254353096,0.2211829621156046,0.6059953856882907,trend_pullback,fixed_tp,d894294ad81d
M5,16487,1.0,0.6118153696852066,1.0,0.0,0.9622126523927943,0.2349812734082397,0.6519421628071964,trend_pullback,fixed_tp,3d8e93b20c00
M5,16487,1.0,0.5953175228968278,1.0,0.0,0.9622126523927943,0.2349812734082397,0.6486425934495208,trend_pullback,fixed_tp,f430b3c0d8b8
M5,16762,1.0,0.6111442548621883,1.0,0.0,0.9619377162629759,0.23531579335249467,0.6518168774147582,trend_pullback,fixed_tp,ceee31c1f0c9
M5,12705,1.0,0.620228256591893,1.0,0.0,0.9437229437229437,0.218705035971223,0.6484098482725036,trend_pullback,fixed_tp,94d693d001a0
M5,7899,1.0,0.6412204076465375,1.0,0.0,0.9345486770477276,0.2275058275058275,0.6525522572123408,trend_pullback,fixed_tp,92ed51a9758a
M5,16762,1.0,0.5949170743348049,1.0,0.0,0.9619377162629759,0.23531579335249467,0.6485714413092816,trend_pullback,fixed_tp,d0d1487338f0
M5,8183,1.0,0.6192105584748869,1.0,0.0,0.9954784308933153,0.24816961561928005,0.6603893186718667,trend_pullback,fixed_tp,b62080cc9d5d
M5,12705,1.0,0.5198740653286108,1.0,0.0,0.9437229437229437,0.218705035971223,0.6283390100198472,trend_pullback,fixed_tp,a5eb9a03cbdd
M5,8070,1.0,0.6421313506815366,1.0,0.0,0.9353159851301116,0.22569866342648845,0.6525784674197974,trend_pullback,fixed_tp,2615c2017e51
M5,17853,1.0,0.5860079538452921,1.0,0.0,0.9386657704587464,0.22113543091655266,0.6411717709753533,trend_pullback,fixed_tp,f342c5ddcb83
M5,17853,1.0,0.47420601579566457,1.0,0.0,0.9386657704587464,0.22113543091655266,0.6188113833654277,trend_pullback,fixed_tp,48fd8d10bd1c
M5,7899,1.0,0.5489302443347259,1.0,0.0,0.9345486770477276,0.2275058275058275,0.6340942245499784,trend_pullback,fixed_tp,c222935d4f3b
M5,8070,1.0,0.6263940520446096,1.0,0.0,0.9353159851301116,0.22569866342648845,0.649431007692412,trend_pullback,fixed_tp,1a2ac9a7e739
M5,7899,1.0,0.6250158247879478,1.0,0.0,0.9345486770477276,0.2275058275058275,0.6493113406406228,trend_pullback,fixed_tp,2d649e0bb1f5
M5,17853,1.0,0.5934016691872515,1.0,0.0,0.9386657704587464,0.22113543091655266,0.6426505140437452,trend_pullback,fixed_tp,fe857e202253
M5,8070,1.0,0.5482032218091698,1.0,0.0,0.9353159851301116,0.22569866342648845,0.633792841645324,trend_pullback,fixed_tp,142254150f67
